ride_id,datetime,city,driver_id,customer_id,ride_status,distance_km,fare_amount,payment_method,vehicle_type,surge_multiplier
45864,2024-06-16 17:36:00,Delhi,1962,8372,Completed,7.5,156.0,UPI,Mini,1.2
45865,2024-07-18 07:28:00,Mumbai,1838,9919,Cancelled,16.59,0.0,Wallet,SUV,1.2
45866,2024-08-04 05:17:00,Pune,1721,11992,Completed,13.21,198.52,Card,Prime,1.0
45867,2024-01-28 13:15:00,Bangalore,1050,7878,Completed,6.81,121.72,Card,SUV,1.0
45868,2024-10-29 02:42:00,Pune,1914,9294,Completed,10.9,204.96,Cash,Auto,1.2
45869,2024-10-16 15:51:00,Hyderabad,1969,10191,Completed,24.12,329.44,Wallet,Auto,1.0
45870,2024-05-18 02:47:00,Delhi,1642,13304,No Show,3.86,0.0,UPI,Prime,1.2
45871,2024-02-02 13:12:00,Bangalore,1413,9894,Completed,11.71,180.52,UPI,Auto,1.0
45872,2024-03-26 19:34:00,Chennai,1666,14171,Cancelled,12.93,0.0,Card,SUV,1.0
45873,2024-05-15 02:29:00,Chennai,1035,17217,No Show,10.45,0.0,Cash,Mini,1.0
45874,2024-02-22 02:20:00,Hyderabad,1574,18803,Completed,15.79,229.48,Cash,Auto,1.0
45875,2024-05-17 07:50:00,Pune,1290,5024,Completed,8.96,147.52,Wallet,Auto,1.0
45876,2024-09-17 15:53:00,Mumbai,1765,9119,Completed,20.87,290.44,Wallet,Auto,1.0
45877,2024-07-29 19:35:00,Hyderabad,1267,13196,Completed,20.93,291.16,Wallet,SUV,1.0
45878,2024-09-22 03:19:00,Chennai,1285,12547,Completed,14.43,213.16,Card,Prime,1.0
45879,2024-10-16 05:24:00,Bangalore,1672,16450,Cancelled,15.28,0.0,Wallet,Auto,1.2
45880,2024-01-15 11:35:00,Mumbai,1180,14860,Completed,3.77,170.48,Cash,SUV,2.0
45881,2024-10-06 02:55:00,Chennai,1518,17467,Completed,23.82,651.68,Cash,Auto,2.0
45882,2024-04-19 03:27:00,Hyderabad,1854,17834,Completed,16.81,241.72,UPI,Auto,1.0
45883,2024-06-19 12:58:00,Bangalore,1824,14137,Completed,6.31,173.58,Card,Prime,1.5
45884,2024-06-21 01:27:00,Pune,1949,17358,Completed,19.6,412.8,Cash,Mini,1.5
45885,2024-11-09 04:08:00,Chennai,1677,7717,Cancelled,12.75,0.0,Cash,Auto,1.0
45886,2024-11-12 16:31:00,Bangalore,1836,10087,Completed,15.54,271.78,Wallet,SUV,1.2
45887,2024-09-01 11:24:00,Chennai,1878,9255,Completed,12.31,187.72,UPI,Mini,1.0
45888,2024-04-12 02:30:00,Mumbai,1149,8920,Completed,9.6,155.2,Wallet,Auto,1.0
45889,2024-01-17 03:09:00,Hyderabad,1978,8879,Completed,23.84,326.08,Card,Auto,1.0
45890,2024-02-09 21:29:00,Hyderabad,1369,6348,Cancelled,18.91,0.0,UPI,Prime,1.0
45891,2024-02-08 14:10:00,Mumbai,1960,5406,Completed,23.44,321.28,Wallet,Prime,1.0
45892,2024-08-07 03:04:00,Bangalore,1449,6815,Completed,9.35,182.64,Cash,Mini,1.2
45893,2024-06-25 22:27:00,Pune,1577,14457,Completed,19.48,273.76,Card,Auto,1.0
45894,2024-11-16 11:19:00,Pune,1139,8694,Completed,23.27,319.24,UPI,SUV,1.0
45895,2024-07-25 23:10:00,Pune,1407,13807,Completed,16.4,236.8,Cash,Prime,1.0
45896,2024-07-14 21:44:00,Mumbai,1499,11131,Completed,14.4,255.36,UPI,Prime,1.2
45897,2024-02-24 11:40:00,Chennai,1051,15044,No Show,16.34,0.0,UPI,Mini,1.0
45898,2024-09-05 08:36:00,Mumbai,1267,7484,Cancelled,21.43,0.0,UPI,Auto,1.5
45899,2024-06-04 05:50:00,Chennai,1675,6386,Completed,11.5,213.6,Cash,Auto,1.2
45900,2024-01-14 00:11:00,Bangalore,1311,11532,Completed,13.27,199.24,Card,Auto,1.0
45901,2024-10-28 14:13:00,Delhi,1824,18818,Cancelled,12.94,0.0,Wallet,Prime,1.5
45902,2024-11-01 07:04:00,Hyderabad,1641,15560,No Show,5.64,0.0,Cash,Auto,1.0
45903,2024-02-06 16:44:00,Delhi,1656,18948,Completed,7.85,134.2,Card,Prime,1.0
45904,2024-06-24 00:48:00,Chennai,1392,10435,Completed,11.85,364.4,Card,Mini,2.0
45905,2024-05-06 00:34:00,Hyderabad,1349,13865,Completed,17.81,253.72,Wallet,Mini,1.0
45906,2024-09-11 01:28:00,Delhi,1210,7934,Cancelled,16.99,0.0,Cash,Auto,1.0
45907,2024-04-24 02:02:00,Mumbai,1896,18243,Completed,20.81,347.66,Wallet,Mini,1.2
45908,2024-01-15 08:55:00,Chennai,1007,15491,Completed,22.29,307.48,UPI,Auto,1.0
45909,2024-04-21 10:33:00,Chennai,1065,13698,Completed,14.33,317.94,Card,Auto,1.5
45910,2024-05-27 16:49:00,Delhi,1189,7578,Completed,8.49,170.26,Card,Mini,1.2
45911,2024-05-11 13:44:00,Hyderabad,1470,16228,Completed,21.81,301.72,Card,Mini,1.0
45912,2024-10-04 12:11:00,Chennai,1154,18073,Completed,14.07,208.84,Wallet,SUV,1.0
45913,2024-05-29 03:04:00,Mumbai,1133,13081,No Show,18.42,0.0,Card,Auto,1.0
45914,2024-12-27 01:29:00,Pune,1396,10437,No Show,23.65,0.0,Card,Mini,1.0
45915,2024-01-19 07:13:00,Pune,1497,5364,Completed,20.52,286.24,Cash,Mini,1.0
45916,2024-05-19 14:17:00,Mumbai,1988,7286,Completed,23.14,381.22,Card,Auto,1.2
45917,2024-05-16 12:39:00,Hyderabad,1923,18932,Completed,24.72,336.64,Card,Mini,1.0
45918,2024-01-25 03:11:00,Hyderabad,1871,15223,Completed,14.03,208.36,Card,Mini,1.0
45919,2024-03-19 18:38:00,Hyderabad,1245,14071,Completed,24.33,497.94,Card,SUV,1.5
45920,2024-08-20 20:07:00,Pune,1996,17782,Completed,23.34,320.08,Card,Mini,1.0
45921,2024-10-07 03:56:00,Bangalore,1883,9253,Completed,23.08,316.96,Wallet,Mini,1.0
45922,2024-06-23 13:08:00,Pune,1936,11247,Cancelled,10.17,0.0,Card,SUV,1.0
45923,2024-05-25 20:28:00,Hyderabad,1018,5024,Completed,11.52,213.89,UPI,Mini,1.2
45924,2024-07-12 20:24:00,Chennai,1034,12878,Completed,9.35,152.2,Cash,SUV,1.0
45925,2024-06-10 04:30:00,Bangalore,1244,5385,Completed,11.37,176.44,Wallet,Mini,1.0
45926,2024-07-12 11:30:00,Hyderabad,1211,5914,Completed,10.94,171.28,Wallet,SUV,1.0
45927,2024-05-18 13:46:00,Mumbai,1308,13059,Completed,8.04,136.48,UPI,Auto,1.0
45928,2024-07-05 17:07:00,Hyderabad,1917,14211,Completed,5.17,102.04,Wallet,Prime,1.0
45929,2024-03-20 04:31:00,Bangalore,1663,9572,No Show,14.85,0.0,Wallet,Prime,1.0
45930,2024-02-15 06:48:00,Chennai,1507,18483,Completed,10.45,198.48,UPI,Auto,1.2
45931,2024-06-20 07:25:00,Chennai,1720,19052,Completed,17.84,254.08,Card,Auto,1.0
45932,2024-02-09 00:25:00,Bangalore,1251,8766,Completed,14.2,210.4,UPI,Mini,1.0
45933,2024-05-09 05:40:00,Mumbai,1283,8465,Completed,9.92,159.04,Card,Mini,1.0
45934,2024-01-18 22:40:00,Delhi,1159,13669,Completed,11.71,270.78,Wallet,Mini,1.5
45935,2024-10-11 13:34:00,Hyderabad,1176,15898,Completed,22.22,306.64,Cash,SUV,1.0
45936,2024-01-27 19:34:00,Pune,1813,9834,Cancelled,3.92,0.0,Cash,Prime,1.2
45937,2024-08-19 11:01:00,Delhi,1833,15789,Completed,8.89,146.68,UPI,Prime,1.0
45938,2024-10-13 02:17:00,Mumbai,1732,12877,Completed,23.92,327.04,Wallet,SUV,1.0
45939,2024-01-01 08:26:00,Bangalore,1499,15573,Cancelled,17.62,0.0,Card,SUV,1.0
45940,2024-04-06 11:41:00,Delhi,1524,17660,Completed,10.24,162.88,Card,Prime,1.0
45941,2024-02-09 21:11:00,Mumbai,1597,16866,Completed,24.03,328.36,Wallet,Prime,1.0
45942,2024-02-10 04:11:00,Chennai,1483,10901,Completed,8.06,136.72,UPI,SUV,1.0
45943,2024-06-08 08:50:00,Bangalore,1783,6387,Completed,24.57,334.84,Card,Prime,1.0
45944,2024-03-31 14:06:00,Hyderabad,1911,6642,Completed,24.35,332.2,Card,Auto,1.0
45945,2024-01-02 01:47:00,Hyderabad,1606,10088,Completed,13.67,204.04,Card,Auto,1.0
45946,2024-12-24 22:11:00,Chennai,1092,13294,Completed,20.85,290.2,Cash,Prime,1.0
45947,2024-05-09 22:34:00,Mumbai,1356,5681,Completed,17.33,495.92,Wallet,Auto,2.0
45948,2024-08-28 22:53:00,Chennai,1138,10270,Completed,17.23,246.76,Wallet,Prime,1.0
45949,2024-03-28 08:03:00,Mumbai,1419,13330,Completed,12.22,186.64,Cash,Mini,1.0
45950,2024-03-11 20:09:00,Pune,1590,14852,Completed,5.89,132.82,Wallet,Mini,1.2
45951,2024-09-17 03:08:00,Mumbai,1753,17070,Completed,5.81,109.72,Card,Prime,1.0
45952,2024-05-26 05:13:00,Mumbai,1730,13332,Completed,20.2,282.4,Cash,Mini,1.0
45953,2024-11-06 12:04:00,Pune,1643,11134,Completed,4.19,90.28,Card,SUV,1.0
45954,2024-07-04 04:04:00,Bangalore,1090,15298,Completed,17.76,303.74,Cash,Mini,1.2
45955,2024-11-23 18:03:00,Delhi,1332,13430,No Show,21.26,0.0,Wallet,SUV,1.0
45956,2024-07-29 12:59:00,Mumbai,1642,6562,Completed,4.18,108.19,UPI,SUV,1.2
45957,2024-11-30 02:31:00,Bangalore,1263,15147,Completed,3.01,91.34,Cash,SUV,1.2
45958,2024-10-05 10:59:00,Pune,1575,17400,Completed,20.83,289.96,Wallet,SUV,1.0
45959,2024-07-10 20:45:00,Bangalore,1448,16929,Completed,8.85,146.2,Cash,Mini,1.0
45960,2024-02-27 19:41:00,Delhi,1691,12520,Completed,12.02,184.24,Cash,Prime,1.0
45961,2024-08-09 07:51:00,Hyderabad,1028,5115,Completed,12.52,380.48,Card,Mini,2.0
45962,2024-08-25 17:44:00,Chennai,1611,13378,No Show,19.41,0.0,Wallet,Auto,1.0
45963,2024-05-22 14:06:00,Mumbai,1588,7390,Cancelled,16.55,0.0,Cash,Mini,1.0
45964,2024-07-25 10:56:00,Hyderabad,1211,6242,Completed,13.24,198.88,Card,Auto,1.0
45965,2024-07-10 10:55:00,Pune,1964,13134,Completed,8.94,176.74,Wallet,Auto,1.2
45966,2024-05-23 18:36:00,Hyderabad,1165,17534,Completed,8.99,177.46,Card,Prime,1.2
45967,2024-09-10 10:40:00,Pune,1380,12371,Completed,21.25,295.0,Cash,Mini,1.0
45968,2024-04-05 02:14:00,Pune,1771,10162,Cancelled,24.13,0.0,Wallet,Mini,1.2
45969,2024-02-22 20:26:00,Delhi,1707,10705,Completed,20.88,290.56,Wallet,Prime,1.0
45970,2024-05-24 02:41:00,Delhi,1747,11213,Completed,12.04,276.72,Wallet,SUV,1.5
45971,2024-05-13 01:49:00,Chennai,1804,5364,Completed,6.23,114.76,Wallet,Mini,1.0
45972,2024-05-10 09:23:00,Pune,1288,10767,No Show,15.55,0.0,UPI,Mini,1.5
45973,2024-05-25 19:26:00,Mumbai,1834,19270,Cancelled,2.78,0.0,Cash,Auto,1.2
45974,2024-01-04 04:44:00,Pune,1142,18760,Completed,11.1,173.2,Card,SUV,1.0
45975,2024-02-08 19:06:00,Chennai,1161,15523,Completed,21.51,298.12,Cash,SUV,1.0
45976,2024-10-08 18:31:00,Hyderabad,1702,14216,Completed,7.89,269.36,Card,Mini,2.0
45977,2024-03-30 08:30:00,Delhi,1729,16819,Completed,14.12,251.33,UPI,Mini,1.2
45978,2024-11-04 19:31:00,Delhi,1009,12090,Completed,14.63,323.34,Wallet,SUV,1.5
45979,2024-04-27 19:55:00,Hyderabad,1130,12282,No Show,4.36,0.0,Wallet,SUV,1.0
45980,2024-01-14 16:41:00,Chennai,1441,18709,Cancelled,7.61,0.0,Wallet,Prime,1.5
45981,2024-08-22 17:54:00,Hyderabad,1146,15267,Completed,6.89,122.68,Wallet,Auto,1.0
45982,2024-03-09 04:12:00,Pune,1033,15376,Cancelled,19.04,0.0,Cash,SUV,1.0
45983,2024-04-22 05:24:00,Pune,1060,8378,No Show,6.89,0.0,Cash,SUV,1.0
45984,2024-11-02 23:28:00,Delhi,1658,6267,Completed,8.37,140.44,UPI,Prime,1.0
45985,2024-09-17 22:21:00,Bangalore,1431,11040,Completed,14.27,211.24,Card,Mini,1.0
45986,2024-01-03 18:56:00,Hyderabad,1964,15828,Completed,21.86,302.32,UPI,Prime,1.0
45987,2024-09-25 13:17:00,Hyderabad,1463,5444,No Show,21.16,0.0,Wallet,Prime,1.0
45988,2024-12-04 15:04:00,Bangalore,1782,6206,No Show,7.27,0.0,UPI,Mini,1.0
45989,2024-01-02 22:05:00,Pune,1957,8139,Completed,3.85,86.2,UPI,Prime,1.0
45990,2024-11-11 07:27:00,Delhi,1615,19822,Completed,17.62,251.44,Card,Prime,1.0
45991,2024-05-16 17:12:00,Chennai,1820,18834,Cancelled,15.85,0.0,UPI,Auto,1.0
45992,2024-12-05 12:28:00,Pune,1309,12385,Completed,2.19,66.28,UPI,Auto,1.0
45993,2024-08-21 12:50:00,Delhi,1641,6419,Completed,10.7,168.4,Cash,SUV,1.0
45994,2024-04-25 07:07:00,Mumbai,1610,16330,Cancelled,4.57,0.0,UPI,SUV,1.0
45995,2024-09-28 03:42:00,Mumbai,1662,8804,Completed,14.98,219.76,UPI,SUV,1.0
45996,2024-12-26 20:10:00,Mumbai,1261,14899,Completed,8.07,164.21,UPI,SUV,1.2
45997,2024-06-04 14:17:00,Mumbai,1822,6036,Cancelled,9.53,0.0,UPI,Auto,1.0
45998,2024-05-01 05:46:00,Bangalore,1797,17926,Completed,21.44,297.28,Cash,Auto,1.0
45999,2024-02-13 07:56:00,Delhi,1833,9345,Completed,15.57,226.84,Card,Mini,1.0
46000,2024-04-30 21:57:00,Delhi,1489,8667,Completed,5.03,100.36,Cash,SUV,1.0
46001,2024-08-14 05:11:00,Bangalore,1274,10269,Completed,6.19,114.28,Wallet,Mini,1.0
46002,2024-12-06 17:16:00,Bangalore,1104,18758,Completed,18.94,267.28,Cash,SUV,1.0
46003,2024-12-20 22:02:00,Pune,1109,18983,Completed,23.18,318.16,Wallet,Mini,1.0
46004,2024-08-30 14:17:00,Pune,1835,8184,Completed,8.27,139.24,UPI,Prime,1.0
46005,2024-01-19 15:26:00,Pune,1957,17062,Completed,23.92,327.04,Wallet,Mini,1.0
46006,2024-12-13 01:58:00,Hyderabad,1240,8987,Completed,3.0,76.0,Card,Auto,1.0
46007,2024-04-05 16:21:00,Pune,1174,15189,Cancelled,24.26,0.0,UPI,SUV,1.0
46008,2024-01-12 18:06:00,Bangalore,1523,12029,Completed,16.26,235.12,UPI,SUV,1.0
46009,2024-08-19 01:27:00,Delhi,1186,15592,Completed,6.74,120.88,Wallet,SUV,1.0
46010,2024-04-06 13:09:00,Bangalore,1448,8196,Cancelled,10.64,0.0,Wallet,Prime,1.2
46011,2024-07-14 20:34:00,Bangalore,1765,14096,Completed,6.45,117.4,Card,Prime,1.0
46012,2024-09-16 05:12:00,Hyderabad,1690,6805,Completed,16.97,365.46,Wallet,SUV,1.5
46013,2024-07-05 12:54:00,Pune,1913,17862,Completed,11.28,175.36,Card,Prime,1.0
46014,2024-01-28 18:19:00,Chennai,1209,5564,Cancelled,18.93,0.0,Wallet,SUV,1.2
46015,2024-08-13 13:33:00,Delhi,1899,17414,Completed,2.62,71.44,Cash,Mini,1.0
46016,2024-05-26 21:55:00,Chennai,1949,10302,Completed,20.45,428.1,Cash,Auto,1.5
46017,2024-12-24 18:49:00,Bangalore,1184,7372,Completed,24.68,336.16,Card,SUV,1.0
46018,2024-10-13 10:52:00,Pune,1101,5949,Completed,14.34,254.5,Wallet,SUV,1.2
46019,2024-05-16 20:34:00,Chennai,1395,10791,Completed,22.85,314.2,UPI,Mini,1.0
46020,2024-12-10 19:34:00,Chennai,1106,14668,Completed,7.66,131.92,UPI,Auto,1.0
46021,2024-04-15 14:02:00,Chennai,1573,5113,Completed,24.4,332.8,Cash,SUV,1.0
46022,2024-06-18 07:33:00,Bangalore,1580,18336,Completed,8.96,221.28,UPI,Prime,1.5
46023,2024-05-08 07:06:00,Hyderabad,1930,10534,Completed,21.52,298.24,UPI,Auto,1.0
46024,2024-07-31 16:28:00,Pune,1403,17428,Completed,8.04,272.96,UPI,Auto,2.0
46025,2024-11-16 08:41:00,Chennai,1411,19024,Completed,4.48,93.76,UPI,SUV,1.0
46026,2024-01-08 06:40:00,Mumbai,1684,16126,Completed,24.68,336.16,Wallet,Mini,1.0
46027,2024-02-01 16:15:00,Bangalore,1426,16297,Completed,5.26,206.24,Card,Auto,2.0
46028,2024-03-04 14:11:00,Chennai,1916,10703,Cancelled,23.82,0.0,Wallet,Auto,1.0
46029,2024-07-15 09:21:00,Bangalore,1679,10523,Completed,22.03,304.36,UPI,Mini,1.0
46030,2024-11-02 05:40:00,Pune,1854,12972,Completed,23.59,323.08,Wallet,Mini,1.0
46031,2024-06-08 02:35:00,Delhi,1238,17413,Completed,8.96,147.52,Card,Mini,1.0
46032,2024-01-05 09:09:00,Hyderabad,1459,12339,Completed,6.59,119.08,Card,Mini,1.0
46033,2024-08-01 22:40:00,Pune,1638,6801,Completed,15.16,266.3,Wallet,Auto,1.2
46034,2024-04-05 08:28:00,Mumbai,1153,15967,Completed,10.98,171.76,Wallet,SUV,1.0
46035,2024-07-01 23:20:00,Hyderabad,1113,13826,Cancelled,22.23,0.0,UPI,Prime,1.0
46036,2024-01-15 04:51:00,Bangalore,1648,12259,Cancelled,16.37,0.0,Wallet,Auto,1.0
46037,2024-03-16 02:29:00,Mumbai,1147,17450,Completed,3.18,78.16,Cash,SUV,1.0
46038,2024-11-09 04:31:00,Chennai,1647,13858,Completed,22.64,467.52,UPI,SUV,1.5
46039,2024-09-21 14:33:00,Mumbai,1227,9535,Completed,16.16,350.88,UPI,Mini,1.5
46040,2024-08-12 09:24:00,Hyderabad,1426,16806,Cancelled,8.02,0.0,Wallet,SUV,1.0
46041,2024-04-12 06:40:00,Hyderabad,1757,8996,Completed,13.29,199.48,UPI,SUV,1.0
46042,2024-06-13 18:25:00,Pune,1130,15767,Completed,24.23,330.76,Cash,Prime,1.0
46043,2024-09-06 01:49:00,Mumbai,1827,13664,Completed,21.41,296.92,Card,SUV,1.0
46044,2024-05-21 21:18:00,Delhi,1569,13554,Completed,10.33,163.96,Wallet,Prime,1.0
46045,2024-08-01 22:38:00,Bangalore,1710,19204,No Show,21.12,0.0,Card,Mini,1.0
46046,2024-06-02 07:17:00,Mumbai,1616,13831,Cancelled,20.62,0.0,Card,SUV,1.2
46047,2024-09-06 05:51:00,Chennai,1800,16096,Completed,5.62,107.44,Wallet,Auto,1.0
46048,2024-11-27 20:57:00,Hyderabad,1619,12201,Completed,12.99,195.88,Wallet,Auto,1.0
46049,2024-11-25 12:33:00,Bangalore,1249,14874,Completed,23.96,491.28,Cash,Mini,1.5
46050,2024-04-25 03:46:00,Mumbai,1026,16247,Cancelled,8.91,0.0,Cash,SUV,1.0
46051,2024-04-17 23:50:00,Chennai,1847,9891,No Show,3.48,0.0,Cash,SUV,1.5
46052,2024-01-25 15:33:00,Bangalore,1378,18384,Completed,15.31,223.72,UPI,SUV,1.0
46053,2024-10-14 09:23:00,Hyderabad,1138,6057,Cancelled,5.48,0.0,UPI,SUV,1.5
46054,2024-07-23 06:24:00,Delhi,1084,14448,Completed,6.28,115.36,Card,Mini,1.0
46055,2024-11-03 17:58:00,Bangalore,1423,16099,Completed,17.41,248.92,Card,Mini,1.0
46056,2024-02-21 14:20:00,Mumbai,1887,13558,Cancelled,18.75,0.0,Wallet,Auto,1.0
46057,2024-07-19 11:12:00,Hyderabad,1012,16248,Cancelled,18.04,0.0,Card,Mini,2.0
46058,2024-03-11 03:56:00,Bangalore,1007,15713,Completed,16.45,237.4,Card,Auto,1.0
46059,2024-03-07 03:32:00,Chennai,1725,13063,Cancelled,16.37,0.0,UPI,Mini,1.0
46060,2024-11-13 18:39:00,Chennai,1711,10634,Completed,13.53,202.36,Wallet,Auto,1.0
46061,2024-07-24 16:47:00,Bangalore,1239,12600,Completed,5.9,110.8,UPI,Mini,1.0
46062,2024-04-04 19:22:00,Chennai,1132,10540,Completed,21.36,296.32,Wallet,Mini,1.0
46063,2024-03-11 17:39:00,Chennai,1856,18923,Completed,10.27,163.24,Wallet,Prime,1.0
46064,2024-07-29 07:09:00,Delhi,1931,8303,Completed,6.77,181.86,Wallet,Mini,1.5
46065,2024-05-24 01:54:00,Pune,1532,16229,Cancelled,15.29,0.0,UPI,SUV,1.0
46066,2024-08-06 16:08:00,Pune,1946,11982,Cancelled,9.28,0.0,Wallet,Auto,1.0
46067,2024-09-27 18:48:00,Hyderabad,1227,10309,Cancelled,6.32,0.0,Card,Auto,2.0
46068,2024-02-05 11:53:00,Hyderabad,1601,9609,Cancelled,22.34,0.0,UPI,Prime,1.0
46069,2024-04-12 23:39:00,Delhi,1116,11853,Cancelled,10.29,0.0,Cash,Auto,1.0
46070,2024-07-16 11:14:00,Chennai,1415,12612,Completed,24.02,328.24,Card,SUV,1.0
46071,2024-11-29 22:07:00,Hyderabad,1409,18016,Completed,22.73,312.76,Wallet,Mini,1.0
46072,2024-01-25 01:40:00,Delhi,1948,13872,Completed,22.2,367.68,Card,Auto,1.2
46073,2024-10-17 16:58:00,Hyderabad,1158,7737,Completed,3.3,119.4,Wallet,Mini,1.5
46074,2024-10-16 06:29:00,Delhi,1260,5068,Completed,10.1,161.2,Wallet,Mini,1.0
46075,2024-04-19 18:30:00,Chennai,1825,8444,Completed,18.2,258.4,UPI,Prime,1.0
46076,2024-05-05 23:44:00,Hyderabad,1527,14805,Completed,13.05,235.92,UPI,Prime,1.2
46077,2024-01-29 04:38:00,Mumbai,1808,15773,Completed,18.18,309.79,Cash,Mini,1.2
46078,2024-08-25 13:57:00,Chennai,1992,14870,No Show,16.1,0.0,Card,Mini,1.0
46079,2024-05-01 07:56:00,Delhi,1041,15599,Cancelled,20.32,0.0,Cash,Mini,1.0
46080,2024-04-02 04:21:00,Delhi,1255,14996,Completed,17.88,254.56,Wallet,SUV,1.0
46081,2024-03-04 13:11:00,Bangalore,1497,6105,Completed,14.1,209.2,Cash,Auto,1.0
46082,2024-04-29 17:59:00,Mumbai,1489,13815,Completed,6.46,117.52,Card,Auto,1.0
46083,2024-11-07 15:42:00,Delhi,1580,15869,Cancelled,15.2,0.0,Wallet,SUV,1.2
46084,2024-01-13 07:15:00,Hyderabad,1736,14283,Completed,9.79,157.48,Card,SUV,1.0
46085,2024-08-26 12:47:00,Hyderabad,1714,5737,Cancelled,23.83,0.0,Card,Mini,1.0
46086,2024-06-12 19:59:00,Chennai,1431,13828,Completed,22.14,305.68,UPI,SUV,1.0
46087,2024-04-07 18:38:00,Chennai,1441,11921,Completed,5.48,105.76,Wallet,Mini,1.0
46088,2024-05-28 11:13:00,Hyderabad,1833,9917,Completed,17.61,251.32,Cash,Prime,1.0
46089,2024-12-14 13:37:00,Pune,1377,16697,Completed,15.66,227.92,Cash,Auto,1.0
46090,2024-09-23 21:16:00,Hyderabad,1213,19904,Completed,17.34,248.08,Cash,Mini,1.0
46091,2024-03-15 08:40:00,Delhi,1356,19863,Completed,8.41,211.38,UPI,Auto,1.5
46092,2024-09-20 22:36:00,Pune,1842,18900,Completed,23.33,319.96,Cash,SUV,1.0
46093,2024-04-12 07:50:00,Pune,1443,13312,Completed,17.49,499.76,Wallet,Prime,2.0
46094,2024-06-02 01:04:00,Mumbai,1077,18898,Completed,16.79,362.22,UPI,Prime,1.5
46095,2024-07-10 20:50:00,Bangalore,1252,17150,Completed,22.95,315.4,Wallet,Mini,1.0
46096,2024-04-30 05:15:00,Hyderabad,1698,9385,Completed,13.61,243.98,Card,SUV,1.2
46097,2024-07-07 00:34:00,Chennai,1465,6748,Completed,17.76,253.12,Wallet,Prime,1.0
46098,2024-12-06 07:39:00,Pune,1165,7081,Completed,16.23,234.76,UPI,Prime,1.0
46099,2024-02-28 09:51:00,Pune,1848,17611,Completed,23.95,654.8,Cash,Prime,2.0
46100,2024-03-03 17:01:00,Hyderabad,1438,8287,Completed,13.93,207.16,Card,Mini,1.0
46101,2024-09-01 12:06:00,Chennai,1966,15190,Completed,15.05,220.6,Card,SUV,1.0
46102,2024-10-03 08:19:00,Hyderabad,1695,10884,Completed,8.63,143.56,Wallet,Auto,1.0
46103,2024-05-12 11:25:00,Delhi,1598,5573,Cancelled,2.78,0.0,Cash,Prime,2.0
46104,2024-11-04 17:07:00,Pune,1907,17684,Completed,2.22,66.64,UPI,Auto,1.0
46105,2024-01-02 05:25:00,Delhi,1741,19568,Cancelled,17.43,0.0,Wallet,Mini,1.0
46106,2024-08-01 11:46:00,Pune,1443,18526,Completed,22.34,462.12,UPI,Auto,1.5
46107,2024-02-19 06:07:00,Delhi,1472,5201,Completed,11.74,217.06,Card,Mini,1.2
46108,2024-06-17 03:17:00,Pune,1467,7982,Completed,4.29,91.48,Cash,Prime,1.0
46109,2024-02-20 18:44:00,Bangalore,1344,17560,Completed,10.31,163.72,Card,SUV,1.0
46110,2024-12-07 19:59:00,Delhi,1874,12043,Completed,21.42,297.04,Wallet,Prime,1.0
46111,2024-01-03 05:00:00,Mumbai,1406,7953,Completed,4.53,94.36,Wallet,Auto,1.0
46112,2024-07-12 02:28:00,Delhi,1952,13009,Completed,5.49,127.06,Wallet,Prime,1.2
46113,2024-06-19 03:33:00,Delhi,1135,16796,Completed,15.71,228.52,Wallet,Prime,1.0
46114,2024-04-17 11:22:00,Mumbai,1069,17665,Completed,23.88,653.12,UPI,SUV,2.0
46115,2024-09-07 19:29:00,Delhi,1629,19074,Completed,2.31,101.58,Cash,Auto,1.5
46116,2024-03-08 13:48:00,Chennai,1877,11621,Completed,23.25,319.0,Card,SUV,1.0
46117,2024-06-20 21:00:00,Hyderabad,1673,10496,No Show,13.79,0.0,Card,Mini,1.0
46118,2024-10-19 20:16:00,Bangalore,1536,15014,Cancelled,18.55,0.0,UPI,Mini,1.2
46119,2024-04-21 15:31:00,Delhi,1981,8520,Completed,16.11,233.32,Cash,SUV,1.0
46120,2024-03-05 02:55:00,Delhi,1814,7736,Completed,8.9,220.2,Cash,SUV,1.5
46121,2024-01-19 20:19:00,Hyderabad,1531,18956,Completed,19.91,278.92,Cash,Prime,1.0
46122,2024-01-02 12:29:00,Chennai,1818,12387,Completed,3.19,78.28,Cash,SUV,1.0
46123,2024-05-16 20:24:00,Hyderabad,1255,5560,Completed,7.99,135.88,Card,Prime,1.0
46124,2024-04-11 04:53:00,Delhi,1201,7394,Completed,6.9,184.2,Card,Mini,1.5
46125,2024-08-11 05:31:00,Chennai,1520,6878,Completed,10.71,252.78,UPI,SUV,1.5
46126,2024-12-30 07:02:00,Chennai,1371,13141,Completed,6.97,123.64,Cash,Auto,1.0
46127,2024-07-08 20:05:00,Chennai,1670,17325,Completed,6.41,140.3,UPI,SUV,1.2
46128,2024-03-05 01:23:00,Chennai,1957,8635,Cancelled,13.7,0.0,Cash,Auto,1.0
46129,2024-03-03 02:47:00,Bangalore,1015,9872,Completed,17.16,368.88,Wallet,Mini,1.5
46130,2024-05-07 15:01:00,Pune,1163,14717,Completed,6.97,123.64,Cash,Auto,1.0
46131,2024-06-29 09:36:00,Hyderabad,1016,17940,Cancelled,4.48,0.0,Cash,Prime,1.0
